,name,year,rating,votes,certificate,plot,url,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller
16034,Blue Estate: The Game,2014,7.1,11.0,M,No Plot,https://www.imdb.com/title/tt13451888/?ref_=adv_li_tt,False,False,False,True,False,False,False,False,False
16035,J.B. Harold: Blue Chicago Blues,1994,8.2,39.0,nan,"A woman has been murdered in Chicago and cocaine has been found in her purse. Detective J.B. Harold has a personal stake in the case, so he joins the tough cop who's been assigned to investigate the murder.",https://www.imdb.com/title/tt0238087/?ref_=adv_li_tt,False,False,False,True,False,False,True,False,True
16036,Last Window: The Secret of Cape West,2010,8.5,29.0,nan,"His installment again features Kyle Hyde, now in Los Angeles in 1980. After waking up from a day spent sleeping in his car, he gets a message on his pager and calls his employer to find out... See full summary »",https://www.imdb.com/title/tt2265513/?ref_=adv_li_tt,False,False,False,True,False,False,True,False,False
16037,Crime Fighters,1989,5.2,20.0,nan,No Plot,https://www.imdb.com/title/tt2282510/?ref_=adv_li_tt,True,False,False,True,False,False,False,False,False
16038,911 Operator: Search & Rescue,2018,5.4,5.0,nan,A game about the difficult work of people that manage emergency lines and services. Main task is to answer incoming calls and to react properly.,https://www.imdb.com/title/tt12530720/?ref_=adv_li_tt,False,False,False,True,False,False,False,False,False
16039,"Simple 2000 Series, Vol. 16: The Sniper 2",2002,5.5,10.0,nan,Sniper Harry must save CA from the evil clutches of Gabriel while projecting the rest of has friends Stanley and Abby. Also the Mafia are around giving Harry a hard time.,https://www.imdb.com/title/tt0470159/?ref_=adv_li_tt,False,False,False,True,False,False,False,False,False
16046,Police Quest II: The Vengeance,1988,7.7,69.0,nan,"With Death Angel having escaped prison, you control a police detective on the case of recapturing him.",https://www.imdb.com/title/tt0289397/?ref_=adv_li_tt,False,False,False,True,False,False,True,False,False
16047,Where in the USA Is Carmen Sandiego?,1986,7.5,22.0,nan,America needs your help stopping Carmen and the agents of V.I.L.E.,https://www.imdb.com/title/tt0379014/?ref_=adv_li_tt,False,False,False,True,True,False,True,False,False
16050,Lupin III,1980,3.0,12.0,nan,"In this 8-bit arcade game, you portray as Lupin who avoids all the guards and guard dogs while stealing money bags. Get caught and you'll end up in jail.",https://www.imdb.com/title/tt0903967/?ref_=adv_li_tt,True,False,False,True,False,False,False,False,False
16051,Unsolved: Murder in the Family,2020,8.2,6.0,nan,No Plot,https://www.imdb.com/title/tt11867928/?ref_=adv_li_tt,False,False,False,True,False,False,False,False,False
16053,SiN: Wages of Sin,1999,8.5,8.0,nan,"In this expansion pack to SiN (1998), police colonel Blade, with the help of his trusty hacker J.C. and other members of his HardCorps squad, must stop mob boss Gianni Manero from taking over the city of Freeport.",https://www.imdb.com/title/tt12360118/?ref_=adv_li_tt,True,False,False,True,False,False,False,True,False
16055,Kuri Kinton,1988,5.9,10.0,nan,No Plot,https://www.imdb.com/title/tt2234588/?ref_=adv_li_tt,True,False,False,True,False,False,False,False,False
16057,Gangland,2004,6.0,26.0,M,No Plot,https://www.imdb.com/title/tt0406797/?ref_=adv_li_tt,True,False,False,True,False,False,False,False,False
16085,Uplink,2001,7.0,7.0,E,"The player assumes the role of a hacker in the year 2010, who begins work for the Uplink Corporation, which is a worldwide company providing work for hackers.",https://www.imdb.com/title/tt10556656/?ref_=adv_li_tt,False,False,False,True,False,False,False,True,False
16089,Brute Force,1991,5.9,9.0,nan,No Plot,https://www.imdb.com/title/tt2522624/?ref_=adv_li_tt,True,False,False,True,False,False,False,False,False
16090,Dead Connection,1992,5.4,7.0,nan,No Plot,https://www.imdb.com/title/tt2926762/?ref_=adv_li_tt,True,False,False,True,False,False,False,False,False
16096,Monaco: What's Yours Is Mine,2012,6.8,29.0,nan,No Plot,https://www.imdb.com/title/tt2182021/?ref_=adv_li_tt,False,False,False,True,False,False,False,False,False
16103,Denjinmakai,1994,4.0,9.0,nan,No Plot,https://www.imdb.com/title/tt6362078/?ref_=adv_li_tt,True,False,False,True,False,False,False,True,False
16121,Sonic the Hedgehog,2006,3.4,1.178,E10+,"Sonic must come to the aid of Princess Elise, who possesses a dark power coveted by Dr. Eggman.",https://www.imdb.com/title/tt0778849/?ref_=adv_li_tt,True,True,False,False,True,False,False,False,False
16122,Among Us,2018,6.9,2.862,E10+,"There's an imposter among us on the spaceship, can you guess who it is or will it kill everyone first?",https://www.imdb.com/title/tt11424082/?ref_=adv_li_tt,False,False,False,False,True,False,True,False,False
16123,Harry Potter: Hogwarts Mystery,2018,5.9,328.0,T,You are a brand new student at Hogwarts many years before Harry Potter became a student. Your brother has gone missing after becoming disgraced and people think you are just like him.,https://www.imdb.com/title/tt8242058/?ref_=adv_li_tt,True,True,False,False,True,False,False,False,False
16124,Toy Story 2,1999,7.5,2.213,E,Join Buzz Lightyear and his group of toys to help rescue Woody.,https://www.imdb.com/title/tt0395789/?ref_=adv_li_tt,True,False,False,False,True,False,False,False,False
16125,Sonic the Hedgehog 2,1992,8.5,2.703,E,"Sega Genesis version of Sonic the Hedgehog 2. Sonic teams up with Miles ""Tails"" Prower to stop Dr. Robotnik from taking over the world with his new space fortress, the Death Egg.",https://www.imdb.com/title/tt0291491/?ref_=adv_li_tt,True,True,False,False,True,False,False,False,False
16126,The Lion King 1½,2003,8.7,6.0,E,Timon the meerkat and Pumbaa the warthog are best pals and the unsung heroes of the African savanna. This prequel to the smash Disney animated adventure takes you back -- way back -- before... See full summary »,https://www.imdb.com/title/tt19756328/?ref_=adv_li_tt,False,False,False,False,True,False,False,False,False
16127,Sonic the Hedgehog,1991,8.1,3.21,K-A,A blue hedgehog with supersonic speed must rescue animals from being turned into robots by a mad scientist.,https://www.imdb.com/title/tt0291490/?ref_=adv_li_tt,True,True,False,False,True,False,False,False,False
16128,Plants vs. Zombies,2009,7.9,2.425,E10+,"In a quiet suburb, a home owner aided by a botanical arsenal must defend their house against the invading undead.",https://www.imdb.com/title/tt1991154/?ref_=adv_li_tt,True,False,True,False,True,False,False,False,False
16130,Just Dance 2022,2021,7.6,31.0,E10+,No Plot,https://www.imdb.com/title/tt14857494/?ref_=adv_li_tt,False,False,False,False,True,False,False,False,False
16131,Hello Neighbor,2017,5.3,360.0,E10+,"You play as a kid named Nicky Roth, and you must survive your neighbor Mr Peterson's house that's filled with many traps, and you must discover the his past whilst avoiding him.",https://www.imdb.com/title/tt8638132/?ref_=adv_li_tt,False,False,False,False,True,True,False,False,False
16132,Dragon Quest XI: Echoes of an Elusive Age,2017,8.6,500.0,T,"A young boy from a small town learns he is the chosen hero of Yggdrasil, the World Tree, and sets out on an adventure with colorful companions to save the land of Erdrea from an impending darkness.",https://www.imdb.com/title/tt5642636/?ref_=adv_li_tt,False,True,False,False,True,True,False,False,False
16133,Mario Kart Wii,2008,8.4,3.926,E,"Mario and friends once again jump into the seat of their go-kart machines for the Wii installment of the venerable franchise. Now featuring an online racing mode, new motorbike vehicle types, and a special balancing system.",https://www.imdb.com/title/tt1225687/?ref_=adv_li_tt,True,False,False,False,True,True,False,False,False
16134,Sonic the Hedgehog CD,1993,7.9,967.0,E,"Sonic must save the past, present, and future of Little Planet, as well as rescue Amy Rose from his evil double, Metal Sonic.",https://www.imdb.com/title/tt0296860/?ref_=adv_li_tt,True,True,False,False,False,False,False,False,False
16136,Aladdin in Nasira's Revenge,2000,7.0,123.0,E,"In this action adventure 3D platform game set after the events of Aladdin 2: The Return of Jafar (1994), Nasira, Jafar's sister, attempts to avenge her brother and take over the kingdom.",https://www.imdb.com/title/tt0288416/?ref_=adv_li_tt,True,True,False,False,False,False,False,False,False
16137,Cars 2: The Video Game,2011,6.6,318.0,E10+,"Spies Wanted! Race as Lightning McQueen and all your favorite characters from Cars 2 with many races and minigames and race in 5 locations! The oil rig, Tokyo, Porto Corsa, London, and Radiator Springs!",https://www.imdb.com/title/tt1984130/?ref_=adv_li_tt,False,False,False,False,True,False,False,False,False
16138,Mario Kart: Double Dash!!,2003,8.5,1.961,E,"In this GameCube installment of Mario Kart, Mario, Luigi and friends race together in teams of two with all new special items specifically designed for certain characters.",https://www.imdb.com/title/tt0371816/?ref_=adv_li_tt,True,False,False,False,True,True,False,False,False
16139,DreamWorks Dragons: Dawn of New Riders,2019,5.1,16.0,nan,No Plot,https://www.imdb.com/title/tt14444498/?ref_=adv_li_tt,False,False,False,False,True,False,False,False,False
16140,The Legend of Spyro: A New Beginning,2006,6.9,415.0,E10+,"With his faithful companion Sparx at his side, Spyro embarks on a journey to rid the world once and for all of the evil black dragon, Cynder.",https://www.imdb.com/title/tt0887754/?ref_=adv_li_tt,True,True,False,False,True,False,False,False,False
16141,Pac-Man,1980,7.8,2.182,E,Navigate Pac-Man through a maze escaping ghosts and eating Pac-Dots.,https://www.imdb.com/title/tt0260264/?ref_=adv_li_tt,False,False,False,False,True,True,False,False,False
16142,Rec Room,2016,6.4,66.0,E10+,"Rec Room is a Social VR game dedicated to connecting people. With its endless stream of daily custom rooms, there's always something to do with your friends in Rec Room. Anyone can play, on... See full summary »",https://www.imdb.com/title/tt12860764/?ref_=adv_li_tt,False,False,False,False,True,False,False,False,False
16143,The Legend of Spyro: Dawn of the Dragon,2008,7.0,409.0,E10+,"After three years of being imprisoned in a crystal, Spyro and Cynder set out to travel through Dragon City, the Burned Lands and the Floating Islands to stop the evil forces of darkness and confront the Dark Master Malefor.",https://www.imdb.com/title/tt1228985/?ref_=adv_li_tt,True,True,False,False,True,False,False,False,False
16144,Purble Place,2007,8.3,44.0,nan,A suite of three computer games for children.,https://www.imdb.com/title/tt2013262/?ref_=adv_li_tt,False,False,False,False,True,False,False,False,False
16145,My Talking Tom,2013,5.6,93.0,E,No Plot,https://www.imdb.com/title/tt6362296/?ref_=adv_li_tt,False,False,False,False,True,False,False,False,False
16147,Mario & Sonic at the Olympic Games: Tokyo 2020,2019,6.1,111.0,E10+,"Mario, Sonic and friends are competing for the gold in the new olympic games of 2020.",https://www.imdb.com/title/tt10110326/?ref_=adv_li_tt,False,False,False,False,True,False,False,False,False
16148,Team Sonic Racing,2019,7.5,643.0,E,"Sonic and his friends receive mysterious invitations to a Team Car Racing Grand Prix set up by a mysterious sponsor. Soon after entering the competition, they begin to grow suspicious of the sponsors true motivations and whether they are actually more sinister in nature.",https://www.imdb.com/title/tt8502328/?ref_=adv_li_tt,False,False,False,False,True,False,False,False,False
16149,Sonic & All-Stars Racing Transformed,2012,7.6,502.0,E10+,"Race with Sonic and the SEGA characters once again with all new races, transforming cars, and new playable characters from other properties.",https://www.imdb.com/title/tt2577600/?ref_=adv_li_tt,False,False,False,False,True,False,False,False,False
16150,Lego Star Wars II: The Original Trilogy,2006,8.3,2.657,E10+,"Play the original trilogy of Star Wars: A New Hope, The Empire Strikes Back, and Return of the Jedi, all in Lego.",https://www.imdb.com/title/tt0827187/?ref_=adv_li_tt,True,True,False,False,True,False,False,False,False
